iso,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+
388,7.9115388111560785,7.877552847833785,7.74211776645063,8.341213644855502,8.98399607092416,8.580845212592036,7.8026616232672925,6.981062831295308,6.017516677543079,6.097597375551,5.7378617198661175,4.954217312083401,4.04948519066736,2.9584747153929962,2.3293612945328053,1.6102970006878596,1.0824291891261195,0.6142572812043378,0.26130525093308765,0.059119295479799036,0.00708888855724498
400,10.765290227968626,11.577678483130114,11.219213959793091,10.16152038612918,9.201166893047773,8.425980308061112,7.6151759451902,6.9252522620704235,5.8892085161532775,5.169299772107596,4.119594955184263,3.0143747134763594,2.022670052368429,1.4225827601045646,1.0881142049697194,0.7678214858354987,0.4129603174595318,0.15740919570246464,0.03864697188997057,0.005771307533773779,0.00026728182403412015
392,3.866875640896921,4.302288456690458,4.403758342079897,4.533432480716446,4.7536266645564185,4.9169180974419735,5.481288515645073,6.155668133810719,6.9349923256920585,7.847999002430223,6.6519699752560095,6.136380775832793,6.0122355536935945,6.851066936236688,7.109786175105894,5.356382614233,4.104295860125633,2.770495598469305,1.3390067762649684,0.41383711384757177,0.05769496097435495
398,10.499009051972118,10.2806754434578,8.101484591993923,5.7767308142926135,6.2578097091938,8.33061521358977,8.779993043122774,6.954888160355536,6.3141989023270275,5.836219499448749,5.357345286699508,5.647021115949732,4.211578979881169,3.154237137660623,1.5857648039689884,1.3192462229455448,1.1513669541432043,0.2912444417348595,0.13042123390292293,0.01892576781290194,0.0012236255464337055
404,13.332549168298446,13.250753933025448,12.610081335502036,11.15382257534418,9.637045269952713,8.11976010864845,7.513340205048632,6.3338876444305585,5.0303698786892,3.8878291227291264,2.9067389949858646,2.184099974803119,1.6159043124898682,1.1344664175712666,0.6711724835221203,0.3460838327075452,0.19057340679656148,0.06840077333331153,0.011981214961389541,0.0011241305036007651,1.5216656563123721e-05
417,12.041676154885767,11.54312966432668,8.916930895059753,7.7261457599311445,8.203229781988389,9.011462392128497,8.664026019307492,6.572518594961138,5.503089145929356,4.996702697740331,4.61581791721784,4.3620246168435015,3.242999252943997,2.0691565312224363,1.0977187593664504,0.5212714572080929,0.5698230834849499,0.2544946882338757,0.07143245689465046,0.015633156069241632,0.0007169742564158676
116,10.799390193528756,10.564459181312854,9.73536475993571,8.860360165279051,9.481218074718155,9.33042235297129,7.911064673234691,9.31985615904172,3.440521365851008,5.013822789521296,4.386414082467991,3.8034658814443927,2.6358771900135274,2.114051570062418,1.2619990292688426,0.7650603746983449,0.3800129827103828,0.1547686591888099,0.035762502530852135,0.005883586746086596,0.000224425473819798
296,12.719372831780152,12.176042446092104,10.943983402489627,8.6507720563227,9.342051561118293,8.170362560370043,7.602373988164071,6.241072035915924,5.09999319774165,4.236956669614312,4.636589347663424,3.6800217672267186,2.419053125637712,1.7243724916672334,1.1895449289164002,0.6853275287395415,0.2941976736276444,0.12584177947078432,0.04846609074212639,0.01190395211210122,0.0017005645874430312
410,3.84478222878842,4.434102119811062,4.467562135287785,5.071907798721414,6.493364999964862,6.777230478989687,6.516459047986427,7.532938788864571,7.789696579738302,8.471804568521973,8.414740991369111,8.067188257681941,7.058040828246656,4.919857992102343,3.7639257304785985,2.9605671570231284,2.0085379652093924,0.9727767440008184,0.3386938334401815,0.0882727526153082,0.007549001158021071
414,7.056466995968934,7.579133921247458,6.9238333408207176,5.1826481901804975,5.002475590534711,5.9903348571942,9.369212876303427,12.40521625822394,11.99079550956638,10.265012976943376,7.597460184351274,4.6388264346005545,3.2345260141423604,1.46638628197202,0.6855115796549481,0.3766510572542409,0.18635266243047133,0.044852994133456565,0.0034228040038249835,0.0008794704732050304,0.0
